X,Y,Z,TimeStmp,Day,Time,,,,,,,,,,,
-0.18315643,0.031124622,9.888053,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.15682021,0.031124622,9.880871,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.094570965,-0.045489833,9.916783,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.16160862,-0.031124622,9.872491,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.11731588,-0.050278235,9.933543,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1364695,0.010773907,9.873688,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.15682021,0.04189853,9.895236,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1328782,0.027533319,9.92636,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.11133038,-0.045489833,9.908403,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12210429,-0.08379706,9.88925,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1400608,-0.062249243,9.883265,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.17118542,0.003591303,9.89763,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.16519992,0.023942016,9.890448,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.142455,-0.022744916,9.91439,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.11252748,-0.023942016,9.913192,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.11372458,-0.016759412,9.941922,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12689269,0.017956512,9.907207,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.14604631,0.02633622,9.911995,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.15801731,0.004788403,9.89763,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1412579,-0.046686932,9.896433,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12689269,-0.047884032,9.89763,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1592144,-0.020350715,9.911995,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1412579,0.016759412,9.900024,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.142455,0.008379706,9.920375,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12449849,-0.010773907,9.903615,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12689269,-0.03232172,9.898827,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.130484,-0.039504327,9.888053,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.15203181,-0.007182605,9.911995,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.14604631,0,9.8916445,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1388637,-0.008379706,9.88925,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.14963761,-0.019153614,9.922769,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1352724,-0.011971008,9.907207,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1376666,0.007182605,9.91798,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1376666,0.007182605,9.898827,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12689269,-0.007182605,9.910798,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12569559,-0.023942016,9.919178,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1352724,-0.017956512,9.900024,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12808979,-0.03232172,9.902418,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.11731588,-0.050278235,9.964667,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1388637,-0.05626374,9.882068,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1412579,-0.021547815,9.885659,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.130484,-0.031124622,9.879673,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1412579,-0.047884032,9.876082,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.15562311,-0.019153614,9.880871,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1412579,-0.044292733,9.874885,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12210429,-0.045489833,9.894038,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12689269,-0.035913024,9.896433,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1412579,-0.020350715,9.866506,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1448492,-0.016759412,9.882068,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.130484,-0.05267244,9.879673,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.11731588,-0.061052144,9.884461,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1412579,-0.06584055,9.880871,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1340753,-0.029927522,9.880871,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.14844051,-0.004788403,9.886856,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1388637,-0.001197101,9.908403,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1388637,-0.04070143,9.916783,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12689269,-0.045489833,9.888053,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12330139,-0.038307227,9.886856,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1364695,-0.035913024,9.885659,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1316811,-0.04309563,9.883265,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.15562311,-0.033518825,9.885659,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1340753,-0.04070143,9.894038,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.45010993,2.2278047,9.975441,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.59136784,2.919729,10.00896,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1376666,1.7633295,9.952697,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.4285621,1.9871874,9.92636,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.14963761,1.0642227,10.05445,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.001197101,-0.12928689,9.82341,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
0.19752164,-0.93732995,9.799467,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
0.25139117,-1.423353,9.672575,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
0.17597382,-1.5765818,9.923966,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.19752164,-2.2816741,9.773131,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.25977087,-2.1404164,9.779117,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.22146365,-2.0003555,9.8677025,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.15322891,-0.8367735,9.915586,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.11372458,-0.088585466,9.878476,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1388637,-0.08379706,9.872491,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12090719,-0.016759412,9.890448,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.14724341,0.02633622,9.879673,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1376666,-0.004788403,9.862914,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12090719,-0.05865794,9.89763,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12330139,-0.051475335,9.890448,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1340753,-0.04070143,9.861717,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1400608,-0.004788403,9.878476,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.14604631,0.025139118,9.884461,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.1436521,-0.016759412,9.88925,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.14963761,-0.05865794,9.860519,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12090719,-0.051475335,9.885659,4/6/2016,Wednesday,7.55pm,39,-94,,,,,,,,,
-0.12090719,-0.04070143,9.981427,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14604631,0.003591303,9.880871,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12689269,-0.004788403,9.901221,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.142455,-0.021547815,9.907207,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1328782,-0.05267244,9.883265,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12569559,-0.049081136,9.876082,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1400608,-0.020350715,9.880871,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15442601,-0.007182605,9.879673,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.142455,-0.010773907,9.89763,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1328782,-0.02633622,9.865308,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14844051,-0.011971008,9.854534,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1388637,-0.022744916,9.877279,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14844051,-0.021547815,9.870096,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11851298,-0.039504327,9.853337,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1400608,-0.05267244,9.859323,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1436521,-0.023942016,9.846154,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12928689,0.001197101,9.888053,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15203181,0.004788403,9.877279,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1448492,0.001197101,9.866506,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12689269,-0.055066638,9.871294,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12569559,-0.059855044,9.866506,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12928689,-0.047884032,9.865308,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14604631,-0.025139118,9.854534,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1340753,-0.002394202,9.862914,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15562311,0.015562311,9.862914,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1352724,-0.002394202,9.860519,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11731588,-0.04070143,9.865308,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,-0.039504327,9.861717,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11851298,-0.050278235,9.874885,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1412579,0.02873042,9.890448,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1592144,0.016759412,9.874885,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15562311,-0.022744916,9.846154,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.08499416,-0.093373865,9.872491,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1400608,-0.03232172,9.840169,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1592144,-0.020350715,9.859323,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11372458,0,9.900024,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1352724,0.010773907,9.850943,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.16280572,-0.023942016,9.882068,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12689269,-0.04309563,9.868899,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,0.001197101,9.85214,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11611878,-0.039504327,9.862914,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15203181,-0.020350715,9.856929,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1448492,-0.017956512,9.885659,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1340753,-0.02873042,9.882068,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1604115,-0.021547815,9.846154,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,-0.04309563,9.862914,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12569559,-0.019153614,9.877279,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15083471,-0.005985504,9.859323,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12090719,-0.045489833,9.866506,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,-0.029927522,9.871294,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1388637,-0.025139118,9.876082,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14604631,-0.011971008,9.856929,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1448492,-0.017956512,9.865308,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.107739076,-0.035913024,9.890448,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1340753,-0.03232172,9.856929,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1376666,-0.027533319,9.883265,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1352724,-0.019153614,9.884461,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1352724,-0.01316811,9.879673,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1340753,-0.007182605,9.850943,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1364695,-0.027533319,9.8677025,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12449849,-0.03232172,9.913192,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1388637,-0.053869538,9.872491,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12090719,-0.031124622,9.894038,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1340753,-0.025139118,9.91439,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14963761,-0.001197101,9.927557,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14724341,-0.003591303,9.837775,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12090719,-0.034715924,9.865308,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1316811,-0.05626374,9.854534,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,-0.05626374,9.876082,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.142455,-0.010773907,9.864111,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15083471,0.008379706,9.864111,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,-0.005985504,9.846154,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1436521,-0.02873042,9.880871,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11851298,-0.062249243,9.882068,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1352724,-0.055066638,9.842564,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1316811,-0.01316811,9.877279,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.142455,0.009576807,9.909601,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,-0.015562311,9.876082,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15203181,-0.01436521,9.877279,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14724341,-0.020350715,9.880871,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12210429,-0.044292733,9.868899,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,-0.046686932,9.865308,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.10654198,-0.088585466,9.844957,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.10295067,-0.05746084,9.910798,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.17477672,-0.008379706,9.848549,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14724341,0.020350715,9.862914,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1352724,0.025139118,9.89763,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.17357962,0.031124622,9.85214,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1316811,-0.061052144,9.861717,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.095768064,-0.08379706,9.892841,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1328782,-0.027533319,9.8677025,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1592144,0.025139118,9.865308,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.18076223,0.055066638,9.885659,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.110133275,0.023942016,9.903615,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.088585466,-0.074220255,9.88925,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.130484,-0.06703765,9.85214,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12210429,-0.05865794,9.8677025,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1328782,-0.023942016,9.879673,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12569559,-0.050278235,9.865308,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12928689,-0.06464344,9.8677025,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15801731,0.011971008,9.861717,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1376666,0.05267244,9.919178,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11252748,0.023942016,9.91798,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.08140286,-0.095768064,9.97185,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1412579,-0.089782566,9.821015,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1400608,-0.05267244,9.827001,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15682021,0.010773907,9.910798,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12330139,0.025139118,9.882068,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.08738836,-0.050278235,9.91798,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.17477672,-0.051475335,9.828198,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15682021,0.03232172,9.862914,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1328782,0.06823475,9.922769,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12090719,0.017956512,9.915586,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11611878,-0.08259996,9.882068,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1436521,-0.075417355,9.844957,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.12808979,-0.075417355,9.879673,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1388637,-0.055066638,9.872491,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.1316811,-0.04189853,9.8677025,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.094570965,-0.010773907,9.896433,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.10534488,0.016759412,9.888053,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.11851298,0.021547815,9.923966,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.10055647,0.016759412,9.89763,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.142455,0.016759412,9.876082,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.15801731,0.08259996,9.837775,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14844051,0.04070143,9.762358,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.17477672,-0.015562311,9.870096,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.14724341,-0.06584055,9.822212,4/6/2016,Wednesday,8.03pm,39,-94,,,,,,,,,
-0.16639702,-0.031124622,9.841366,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1388637,0.02873042,9.842564,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.12210429,0.029927522,9.861717,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.06943185,0.001197101,9.964667,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.11252748,0.011971008,9.959879,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.14963761,-0.035913024,9.861717,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1352724,-0.007182605,9.88925,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.12090719,-0.02873042,9.907207,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.14604631,0.010773907,9.873688,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1316811,-0.027533319,9.884461,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.12330139,0.003591303,9.888053,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1316811,-0.10175357,9.861717,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.142455,-0.05865794,9.876082,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1376666,-0.055066638,9.873688,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.15801731,-0.03232172,9.873688,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.14724341,-0.055066638,9.879673,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.11611878,-0.08499416,9.890448,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.14844051,-0.053869538,9.882068,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.14963761,-0.03232172,9.882068,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.12569559,-0.025139118,9.882068,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1364695,-0.038307227,9.900024,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.092176765,-0.035913024,9.921572,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.12210429,-0.022744916,9.935937,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.009576807,-0.015562311,10.038888,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.21428105,0.039504327,9.82341,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.08259996,-0.034715924,9.944317,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1376666,0.03232172,9.915586,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.09935937,-0.092176765,9.938332,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.16519992,0.002394202,9.8916445,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.09696517,-0.037110128,9.864111,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1340753,-0.088585466,9.861717,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.16759412,0.033518825,9.915586,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.12449849,-0.05626374,9.860519,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.130484,0.005985504,9.8916445,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1328782,-0.01316811,9.82341,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.12928689,-0.03232172,9.904813,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.142455,-0.034715924,9.898827,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1448492,0.02633622,9.921572,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.107739076,-0.06584055,9.864111,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1388637,0.015562311,9.898827,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1448492,-0.08499416,9.868899,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.11971009,0.04070143,10.010158,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.09816227,-0.08738836,10.195708,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1412579,0.009576807,9.901221,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.107739076,0.001197101,9.950302,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.12689269,-0.06584055,9.994595,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.035913024,-0.06344634,9.969456,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1604115,-0.061052144,9.949105,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.17238252,-0.015562311,9.838972,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.08738836,-0.005985504,10.055647,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.05865794,0.033518825,9.983821,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.10654198,0.011971008,9.90601,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.1400608,-0.011971008,9.858126,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.10295067,-0.035913024,9.92636,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
-0.10414778,0.023942016,9.932345,4/6/2016,Wednesday,8.04pm,39,-94,,,,,,,,,
